[					
]					
䁺	sh,,i,,4	s,,i,k,7			
䃩	n,,ao,,2	b,,i,t,8|n,,au,,4			
䃪	t,,a,n,2	t,,aa,n,4			
䃫	d,,a,n,3	d,,aa,m,2			
䃬	,u,ei,,3	g,u,aai,,1|ng,,aai,,5			
䃭	g,,a,n,3	g,,a,m,2			
䃮	d,,a,,2	d,,aa,t,9			
䃯	l,,i,,4	l,,i,k,7			
䄠	sh,,a,n,4	s,,i,n,6			
䄡	d,,a,n,1	d,,aa,m,1			
䆁	g,,ao,,1	g,,ou,,1			
䆂	l,i,a,n,2	l,,a,m,4|l,,i,m,4			
䆃	d,,ao,,4	d,,i,k,9|d,,ou,,6|g,,ou,,3			
䆄	zh,,a,n,3	s,,i,m,4|s,,i,n,6|s,,i,ng,6			
䆅	z,,i,,1	c,,i,,4|z,,i,,1			
䆆					
䆇					
䆼		f,,o,,1			
䆽	q,,u,,2	k,,eoi,,4			
䇔	l,u,o,,4	l,,eoi,,6|l,,o,,6			
䉈	s,,a,n,3	s,,aa,n,2			
䉉	g,,u,,1	g,,u,,1|,,u,,4			
䉊	f,,a,n,4	f,,a,n,4|f,,a,n,6			
䉋	m,,ei,,4	m,,ei,,6			
䉌	s,u,i,,4	s,,eoi,,6			
䉍	j,i,a,n,3	g,,aa,n,2			
䉎	t,,a,ng,2	t,,o,ng,4			
䉐	k,,u,,1	f,,u,,1			
䉑	,u,u,,2	m,,ou,,4|m,,ou,,5			
䉒	f,,a,n,2	f,,a,n,4			
䉓	l,u,o,,4	k,,o,k,8|l,,o,k,8|l,,o,k,9			
䉔	c,,a,n,1	c,,a,n,1|s,,aa,ng,6			
䉕	c,,e,ng,2	c,,a,ng,4			
䉖	l,,i,ng,2	l,,i,ng,4			
䉗	,i,i,,1	z,,aa,p,7			
䉘	c,,o,ng,2	c,,u,ng,4			
䉙	,i,u,n,2	,u,a,n,4			
䉚	m,,e,ng,2	k,,aau,,3|m,,aa,ng,4|m,,o,ng,4|ng,,aa,,5			
䉣	x,i,e,,4	s,,e,,3			
䊣	h,u,a,ng,2	,u,o,ng,4			
䊤	t,,a,n,2	t,,aa,m,4			
䊥	x,i,ao,,4	s,i,u,,3			
䊦	,i,e,,4	z,,i,t,8			
䊧	b,,i,,4	b,,aai,,3|p,,ei,,3			
䊨	l,u,o,,2	l,,o,,4			
䊩	f,,a,n,2	f,,aa,n,4			
䌖	j,i,e,,2	z,,i,t,9			
䌗	f,,u,,3	f,,u,,2			
䌘	b,i,e,,4	n,,ei,,4			
䌙	h,u,a,ng,4	f,,o,ng,2			
䌚	s,,u,,1	s,i,u,,1|s,,u,k,7|t,,u,k,7			
䌛	,i,ao,,2	z,,aau,,4|z,i,u,,4			
䍣	l,,ei,,2	l,,eoi,,4			
䍻	x,u,a,n,4	s,i,u,n,2			
䍼	z,,a,n,1	c,,a,m,4|z,,a,m,1			
䎖	z,,e,ng,1	z,,a,ng,1			
䎗	q,i,ao,,2	k,i,u,,4			
䎘	s,,u,,4	s,,u,k,7			
䎰	z,u,o,,2	z,,o,k,8			
䏈	l,i,a,n,2	l,i,u,n,4			
䑂	,,ai,,3				
䑃	m,,e,ng,2	m,,u,ng,4		m,,ô,ng,1	
䑄	p,,i,,4				
䑅	m,,e,ng,2	m,,u,ng,4			
䑑	p,,u,,2	b,,u,k,9			
䒆	ch,,e,,4	c,,i,t,8			
䒇	f,,u,,4	d,,aau,,2|d,,aau,,6|f,,u,,3			
䒈	f,,ei,,4				
䒎	m,,a,ng,3	m,,o,ng,5			
䒏	s,,e,ng,1	z,,a,ng,1			
䔭	n,,i,ng,4	n,,i,ng,6			
䔮	s,,i,,1	s,,i,,1			
䔯	k,,u,,4				
䔰	f,,u,,4	f,,u,,1|f,,u,,3|p,,ei,,3			
䔱	,i,i,,1	z,,aa,p,7			
䔲	d,,e,ng,1	d,,a,ng,1		đ,,ă,ng,3	
䔳	r,,a,n,2	g,,i,n,1|z,,i,n,4			
䔴	c,,e,,4				
䔵		g,,aa,n,1			
䔶	t,,i,,2	t,,ai,,4			
䔷	q,,i,n,2	k,,a,m,4			
䔸	b,i,ao,,3	b,i,u,,1			
䔹	s,u,i,,4	s,,eoi,,6			
䔺	,u,ei,,2				
䔻	d,,u,n,1	d,,eo,n,1			
䔼	s,,e,,4	s,,a,p,8			
䔽	,,ai,,4				
䔾	q,,i,,4				
䔿	z,,u,n,3	c,i,u,n,2|c,i,u,n,3|z,i,u,n,2			
䕀	k,u,a,n,3	f,,u,n,2|h,,aa,t,9			
䕁	f,,ei,,3				
䕂					
䕃	,i,i,n,4	z,,aa,m,1|z,,aa,m,3			
䕄		z,,i,ng,1			
䗯	j,,i,n,4	z,,eo,n,3			
䗰	g,u,a,n,4	g,,u,n,3			
䗱	p,,u,,2	b,,u,k,9			
䗲	l,,i,n,4				
䗳					
䙞	d,,e,ng,1	d,,a,ng,1			
䙟	,u,ei,,2	,u,ai,,4			
䙠	j,u,e,,2	k,i,u,t,8			
䙡	k,u,i,,4	k,u,i,,2			
䙢	z,,e,ng,4	z,,aa,ng,6			
䙣	s,,a,,4				
䚍	q,,i,,4				
䚎		z,,o,ng,1			
䚧	l,i,u,,2	l,,au,,4			
䜃	d,u,i,,1	d,,eoi,,1			
䜄	ch,,i,,2	c,,i,,4			
䜅	,u,ei,,2				
䜆	zh,,e,,2	n,,i,p,9|z,,i,p,8			
䜇	g,,u,n,3	g,u,a,n,2			
䜈	ch,,ao,,1	c,,au,,1|c,,au,,4			
䜉	ch,,i,,1				
䜊	z,,ao,,1	z,,ou,,1			
䜨					
䜱	m,,a,n,3				
䝏	l,,ou,,2	l,,au,,4			
䝡	m,,a,n,4	m,,aa,n,6			
䝢	m,,a,n,4	m,,aa,n,6			
䞇	d,i,e,,2	z,,i,,3			
䟁	x,i,ao,,2				
䟂	m,,a,n,2	m,,a,n,6			
䟃	c,,a,n,1	c,,aa,m,3|c,,a,m,1|c,,a,m,1|z,,aa,m,4			
䟄	q,,i,,4				
䟅	j,i,a,n,4				
䟆	b,,i,,4	b,,a,t,7			
䠞	c,,u,,4	c,,u,k,7			
䠟	d,i,e,,2				
䠠	ch,,i,,4				
䠡	c,u,o,,2				
䠢	m,,e,ng,4	m,,u,ng,6			
䡫	p,,e,ng,2				
䡬	m,,a,n,4	m,,aa,n,6			
䡭	x,i,u,,1	s,,aau,,1|s,,aau,,2			
䡮		z,,u,ng,1			
䡯	c,,o,ng,1	c,,u,ng,1|z,,u,ng,2			
䡰	k,,e,ng,1	f,,o,k,8|g,,u,k,7|h,,u,k,9|k,,eoi,,4			
䡱	zh,u,a,n,3	z,i,u,n,2			
䢯	l,,i,n,2	l,,eo,n,4			
䢰	t,,i,,1	t,,i,k,7			
䤍	m,,i,,2				
䤽	g,u,a,n,1	g,u,aa,n,1			
䤾	t,,ao,,1	t,,ou,,4			
䤿	q,i,e,,4	h,i,u,,3|k,,i,t,8			
䥀	ch,,a,n,3				
䥁	h,,a,n,2	h,,a,m,4			
䥂	m,,e,ng,4	m,,u,ng,6			
䥃	,iu,e,,4				
䥄	c,,u,,4				
䥅	q,i,a,n,4	k,,a,m,4			
䥆	j,,i,n,3	k,,a,m,4			
䥇	sh,,a,n,4	s,,i,n,3			
䦂	sh,,a,n,4	s,,i,n,3			
䨃					
䨥	h,u,o,,4	s,,oe,ng,1			
䨦	p,,a,ng,1	p,,o,ng,4			
䨧		z,,aa,m,1			
䨨	zh,u,i,,1	z,,aa,,1|z,,eoi,,1			
䨩	l,,i,ng,2	l,,i,ng,4			
䨪	m,,ai,,2	m,,ai,,4|m,,o,,1			
䩯	j,,i,,2	g,,i,k,9			
䩰	x,u,a,n,4	g,i,u,n,1			
䩱	sh,,u,,4	z,i,u,,4			
䩲	d,,u,,1	d,,ou,,1			
䩳	s,,ou,,1	c,,u,k,7			
䩴	h,,u,,2	,,u,,4			
䩵	,i,u,n,4	,u,a,n,6			
䪖	p,,o,,4	p,,a,k,8|p,,o,k,8			
䪗	x,i,a,,2	h,,aa,,4			
䪘	,u,ei,,3	d,,aai,,1|,u,aai,,5			
䪭	r,u,a,n,3	z,i,u,n,2			
䫔	q,,i,,4	h,,aai,,6			
䫕	d,i,e,,2	z,,aa,t,9			
䫖	ch,,e,n,3	c,,a,m,2			
䫗	x,i,a,,2	h,,aa,,4			
䫘	h,,e,,2	h,,o,t,8			
䫙	s,,a,ng,3	s,,o,ng,2			
䫚	g,u,a,,1	g,u,aa,,1			
䫛	h,,ou,,2	h,,au,,4			
䫜	,,ao,,1	,,au,,1|,,au,,3			
䫝	f,,u,,3	f,,u,k,7			
䬑	,u,ei,,4	,u,aai,,6|,u,aa,n,3			
䬒	s,,ou,,1	s,,aau,,1|s,i,u,,1|,u,ai,,4			
䬓	,,a,n,4	,,aa,m,3|k,,aau,,1			
䬔	,i,u,,2	z,i,u,,4			
䬕	x,i,a,ng,1	h,,@,ng,1			
䬖	h,,e,ng,2	,u,aa,ng,4			
䬗	,i,a,ng,2	z,,oe,ng,4			
䬡	zh,,u,,4	z,i,u,,3			
䭈	j,i,a,n,4	g,,i,n,1|z,,i,n,1			
䭉	s,u,i,,3	s,,aau,,1|s,,eoi,,5|s,,eoi,,5			
䭊	,i,i,ng,3	z,,i,ng,2			
䭋	b,,ao,,3	b,,aau,,2			
䭌	h,,u,,2	,,u,,4			
䭍	h,,u,,2	f,,u,,4|,,u,,4			
䭎	,i,e,,4	z,,i,p,9			
䭏					
䭭	sh,,ou,,3	s,,aau,,2|s,,ou,,2			
䮓	zh,u,o,,1	c,,oe,k,8|z,,eo,n,6			
䮔	z,u,i,,1	z,,eoi,,2|z,i,u,t,8			
䮕	zh,u,o,,2	z,i,u,t,8|z,i,u,t,9			
䮖	ch,,a,ng,1	c,,oe,ng,1			
䮗	,,a,n,4	ng,,a,n,6|ng,,o,n,6			
䮘	,,er,,2	z,,i,,4			
䮙	,i,u,,4	g,u,i,k,7|,u,i,k,9			
䮚	l,,e,ng,4	l,,i,ng,6			
䮛	f,,u,,4	f,,u,,6			
䯛	,u,a,n,4	,,u,n,2			
䯜	t,,i,,4	t,,i,k,7			
䯽	p,,ou,,2	f,,u,,1|p,,aau,,4			
䯾	t,i,ao,,2	t,i,u,,4			
䯿	z,,u,,2	c,i,u,t,8|z,,eo,t,7			
䰀	,u,o,,3	,u,o,,2			
䰁	f,,ei,,4	f,,ai,,3			
䰂	c,,ai,,4	c,,oi,,3			
䰃	p,,e,ng,2	b,,o,ng,2|p,,a,ng,4			
䰤	d,,o,ng,1	d,,u,ng,1			
䰥	h,u,o,,4	,u,aa,k,9			
䰦	p,,i,,3	p,,aai,,2|p,,ei,,2			
䰧	h,,u,,1	b,,ou,,6|f,,u,,1			
䱏	t,,ou,,3	d,,aau,,6|t,,aau,,2			
䱐	f,,u,,1	f,,u,,1|t,,ou,,1			
䱑	x,u,e,,2	h,,aa,p,9|s,,i,t,8			
䱒	,i,e,,4	z,,aa,p,7			
䱓	t,,i,ng,2	t,,i,ng,4			
䱔	t,i,ao,,2	t,i,u,,4			
䱕	m,,ou,,2	m,,au,,4		m,o,i,,2	
䱖	l,i,u,,2	l,,aau,,4|l,,aau,,6|l,i,u,,1			
䱗	c,,a,n,1	c,,aa,n,1			
䱘	l,,i,,2	l,,ei,,4			
䳕	f,,u,,2	f,,aau,,4|f,,u,,1|m,,a,n,5|,u,i,,6			
䳖	n,i,e,,4	n,,i,p,9			
䳗	,,e,,2	ng,,o,,4			
䳘	,,e,,2	ng,,o,,4			
䳙	x,,i,ng,3	s,,i,ng,2			
䳚	k,,a,n,4	h,,o,n,2|h,,o,t,8			
䳛	,i,a,n,4	,,a,n,3			
䳜	t,,u,,2	t,,ou,,4			
䴛	x,i,ao,,1	s,i,u,,1			
䴦	,i,i,n,2	ng,,aa,n,4|ng,,ai,,4			
䴶	p,,e,ng,2	l,,eo,t,9|m,i,u,,4|p,,u,ng,4			
䴷	h,,u,n,2	,u,a,n,4			
䴸	f,,u,,1	f,,u,,1			
䵋	,u,ei,,3	f,u,i,,2|k,u,i,,2			
䵤	j,i,a,n,3	g,,a,n,2			
䵥	,i,u,,4	,u,a,t,7			
䵦	x,i,e,,4	c,,e,,5			
䵧	z,,ai,,4	z,,oi,,3			
䵶	q,,u,,2	k,,eoi,,4			
䵽	c,,a,,4	c,,a,t,9			
䵾	f,,u,,2	f,,u,,4			
䵿	t,i,e,,4	n,,i,m,1|t,,i,p,8			
䶄	p,,i,ng,2	p,,i,ng,4			
䶊	n,,v,,4	n,,u,k,9			
䶋	x,,i,,1	k,,aa,p,7			
䶔	ch,,i,,2	c,,i,,4			
儭	ch,,e,n,4	c,,a,n,3			s,,i,n,None
儮	l,,i,,4				r,,e,ki,None|,y,a,ku,None
儯	t,,e,ng,2				t,,o,u,None|d,,o,u,None
儱	l,,o,ng,3	l,,u,ng,5	l,,o,ng,None		r,,o,u,None|r,,u,,None|,y,o,u,None|,y,u,,None
儲	ch,,u,,3	c,i,u,,1|c,i,u,,5	c,,e,,None		t,y,o,,None
冁	ch,,a,n,3	c,,i,n,2			
叢	c,,o,ng,2	c,,u,ng,4	ch,,o,ng,None		s,,o,u,None
嚔	t,,i,,4				t,,e,i,None
嚕	l,,u,,3	l,,ou,,1		r,u,a,,5	r,,o,,None
嚖	h,u,i,,4				
嚗	b,,o,,2	b,,o,k,8|b,,o,k,9			h,,a,ku,None|b,,o,ku,None|h,,o,u,None|,y,o,u,None
嚘	,i,ou,,1	,i,au,,1			,,i,u,None|,,u,,None
嚙	n,i,e,,4	,i,i,t,9|ng,,a,t,9|ng,,i,t,9	k,y,o,,None		g,,o,u,None
嚚	,i,i,n,2	ng,,a,n,4	,,u,n,None		g,,i,n,None|g,,o,n,None|g,,a,n,None|g,,e,n,None
嚛	h,,u,,4			nh,,ao,,3	
嚜	m,,e,,5	m,,aa,,1|m,,aa,k,7|m,,a,k,7|m,,a,k,9		m,,u,t,7	b,,i,,None|m,,i,,None|b,,a,i,None|m,,e,,None|b,,o,ku,None|m,,o,ku,None
嚝	h,,o,ng,1				k,,a,ku,None
嚞	zh,,e,,2				t,,e,tsu,None
嚟	l,,i,,2	l,,ai,,2|l,,ai,,4|l,,ei,,4			r,,i,,None
嚠	l,i,u,,2	l,,au,,4			,y,u,u,None
嚡	h,,ai,,5	h,,aai,,4			
嚢	n,,a,ng,2				n,,o,u,None
嚣	x,i,ao,,1	h,i,u,,1			
嚤	m,,o,,2	m,,o,,1			
壘	l,,ei,,3	l,,eoi,,5|l,,eo,t,9	l,w,u,,None|,y,u,,None	l,,uy,,6	r,,u,i,None
壙	k,u,a,ng,4	k,u,o,ng,3	k,w,a,ng,None	kh,o,a,ng,5	k,,o,u,None
夑	x,i,e,,5				
夓	x,i,a,,4				k,,a,,None|g,,e,,None
奰	b,,i,,4	b,,ei,,6			h,,i,,None|b,,i,,None
嬸	sh,,e,n,3	s,,a,m,2		th,,i,m,3	s,,i,n,None
嬺	n,,i,,4				
嬻	d,,u,,2				
嬽	,iu,a,n,1				,,e,n,None|,,o,n,None|,w,a,n,None
屩	j,u,e,,1	g,,oe,k,8			,y,a,ku,None|k,,a,ku,None|k,,i,ku,None|k,,o,ku,None|k,,e,u,None
屪	l,i,ao,,2	l,i,u,,4			,y,o,u,None
巀	j,i,e,,2				s,,a,tsu,None|z,,a,chi,None|s,,e,tsu,None|z,,e,chi,None
巁	l,,i,,4				
巂	g,u,i,,1	k,u,ai,,4|s,,eoi,,2|s,,eoi,,5			s,,u,i,None
幭	m,i,e,,4	m,,i,k,9|m,,i,t,9			b,,e,tsu,None|m,,e,chi,None|b,,a,tsu,None|m,,a,chi,None
幮	ch,,u,,2	c,i,u,,4			t,y,u,,None|z,,i,u,None
幯	j,i,e,,2				s,,e,tsu,None|s,,e,chi,None|s,,a,tsu,None|s,,a,chi,None
廫	l,i,ao,,2				,y,o,u,None|r,,o,u,None
彍	g,u,o,,1				k,w,a,ku,None
彝	,i,i,,2	,i,i,,4	,,i,,None		,,i,,None
彞	,i,i,,2				,,i,,None
懕	,i,a,n,1		,y,e,m,None		,,e,n,None|,y,o,u,None
懖	k,u,o,,4				
懘	ch,,i,,4	c,,i,t,8			
懟	d,u,i,,4	d,,eoi,,6|z,,eoi,,6	t,,ay,,None		ts,,u,i,None|z,,u,i,None|t,,a,i,None
懣	m,,e,n,4	m,,u,n,6	m,w,u,n,None		m,,o,n,None|m,,a,n,None
懩	,i,a,ng,3				,y,o,u,None
懪	b,,o,,2	b,,o,k,9			
懫	zh,,i,,4	z,,i,,3			
懭	k,u,a,ng,3	k,,o,ng,3|k,u,o,ng,3			k,,o,u,None
懮	,i,ou,,3	,i,au,,1|,i,au,,2			
懰	l,i,u,,2	l,,au,,4			
懱	m,i,e,,4				
懴	ch,,a,n,4				z,,a,n,None|s,,a,n,None
戳	ch,u,o,,1	c,,oe,k,8	ch,,a,k,None		t,,a,ku,None
戴	d,,ai,,4	d,,aai,,3	t,,ay,,None		t,,a,i,None
擧	j,,u,,3		k,,e,,None		,y,o,,None
擲	zh,,i,,4	z,,aa,k,9	ch,,e,k,None	tr,,i,ch,8	t,,e,ki,None|z,y,a,ku,None
擳	zh,,i,,4	z,,i,t,7			
擴	k,u,o,,4	g,u,o,k,8|k,,o,ng,3|k,u,o,k,8|k,u,o,ng,3	h,w,a,k,None|k,w,a,ng,None	q,u,ă,ng,5	k,,a,ku,None
擵	m,,o,,2	m,,o,,1|m,,o,,2			m,,a,,None
擶	j,i,a,n,4				s,,e,n,None
擷	x,i,e,,2	g,,i,t,8|k,,i,t,8			k,,e,tsu,None
擸	l,i,e,,4	l,,aa,p,8|l,,aa,p,9|l,,i,p,8|l,,i,p,9		x,,ơ,p,8	
擹	t,,a,n,1				
擺	b,,ai,,3	b,,aai,,2	ph,,a,,None	b,,ây,,6	h,,a,i,None
擻	s,,ou,,3	s,,au,,2|s,,au,,3			s,,o,u,None|s,,u,,None
擼	l,,u,,3			tr,,o,,5	
擽	l,v,e,,4	l,,i,k,9|l,,oe,k,9			,y,a,ku,None|r,,a,ku,None|r,,e,ki,None
擾	r,,ao,,3	,i,u,,2|,i,u,,5	,y,o,,None	nh,i,êu,,6	z,y,o,u,None
擿	t,,i,,1	t,,i,k,7|z,,e,k,8			t,,e,ki,None|z,y,a,ku,None|t,y,a,ku,None
攁	,i,a,ng,3				,y,o,u,None
攂	l,,ei,,4	l,,eoi,,4	l,,o,ng,None		
攃	c,,a,,1				
攄	sh,,u,,1	s,i,u,,1	th,,e,,None	l,ư,a,,4	t,y,o,,None
攅	z,,a,n,3	c,i,u,n,4			s,,a,n,None
攆	n,i,a,n,3	l,,i,n,5			
斃	b,,i,,4	b,,ai,,6	ph,y,ey,,None		h,,e,i,None
斷	d,u,a,n,4	d,i,u,n,3|d,i,u,n,6|t,i,u,n,5	t,,a,n,None		d,,a,n,None
旛	f,,a,n,1	f,,aa,n,1		ph,ư,ơ,n,3	h,,a,n,None
曘	r,,u,,2				
曙	sh,,u,,3	c,i,u,,5|s,i,u,,5	s,,e,,None		s,y,o,,None
曛	x,,u,n,1	f,,a,n,1	h,w,u,n,None		k,,u,n,None
曜	,i,ao,,4	,i,u,,6	,y,o,,None		,y,o,u,None
朦	m,,e,ng,2	m,,u,ng,4	m,,o,ng,None	m,,ô,ng,1	b,,o,u,None|m,,o,u,None
檫	ch,,a,,2				s,,a,tsu,None
檬	m,,e,ng,2	m,,u,ng,1|m,,u,ng,4		q,u,a,t,8|m,u,ô,ng,2	b,,o,u,None|m,,o,,None
檭	,i,i,n,2				
檮	t,,ao,,2	t,,o,,4|t,,ou,,4	t,,o,,None		t,,o,u,None
檯	t,,ai,,2	t,,oi,,4			t,,a,i,None|d,,a,i,None
檰	m,i,a,n,2				h,,e,n,None|m,,e,n,None
檱	q,,i,,2				k,,i,,None
檲	t,u,a,n,2				
檳	b,,i,n,1	b,,a,n,1	p,,i,n,None		b,,i,n,None|h,,i,n,None
檴	h,u,o,,4	,u,o,k,9			k,,a,ku,None|,w,a,ku,None
檵	j,,i,,4				
檶	q,i,a,n,1		,y,e,m,None		
檷	n,,i,,3	n,,ei,,5			
檸	n,,i,ng,2	l,,i,ng,4|n,,i,ng,4			n,,e,i,None|d,,o,u,None
檹	,i,i,,1				
檺	g,,ao,,3			c,,ao,,2	
檻	k,,a,n,3	h,,aa,m,5|l,,aa,m,6	h,,a,m,None		k,,a,n,None
檼	,i,i,n,4		,,u,n,None		,,i,n,None
檽	n,,ou,,4	n,,au,,6			z,,i,,None|n,,i,,None|z,,e,n,None|n,,e,n,None|z,y,u,,None|n,y,u,,None
檾	q,,i,ng,3	g,u,i,ng,2			k,,e,i,None|,y,o,u,None
檿	,i,a,n,3	,i,i,m,2	,y,e,m,None		,,e,n,None
櫀	q,,i,,2				
櫁	m,,i,,4				m,,i,tsu,None
櫂	zh,,ao,,4	z,,aau,,6	t,,o,,None	tr,,a,c,8	t,,o,u,None|t,,a,ku,None
櫃	g,u,i,,4	g,u,ai,,6	k,w,ey,,None	c,u,i,,6	k,,i,,None
櫄	ch,,u,n,1				
櫅	j,,i,,1	z,,ai,,1			
櫆	k,u,i,,2	f,u,i,,1			k,,a,i,None
櫇	p,,o,,2				
櫈	d,,e,ng,4	d,,a,ng,3		đ,,ă,ng,3	t,,o,u,None
櫉	ch,,u,,2				t,y,u,,None
櫊	g,,e,,5			h,,a,n,2|g,,a,c,7	
歞	,,e,,4				
歟	,i,u,,2	,i,u,,4	,y,e,,None	r,,u,,1	,y,o,,None
歸	g,u,i,,1	g,u,ai,,1	k,w,i,,None|k,w,ey,,None		k,,i,,None|g,,i,,None
殯	b,,i,n,4	b,,a,n,3	p,,i,n,None	t,,â,n,3	h,,i,n,None
氋	m,,e,ng,2	m,,u,ng,4			
濷	f,,ei,,4				
濹	m,,e,,5				
濺	j,i,a,n,4	z,,i,n,1|z,,i,n,3	ch,,e,n,None		s,,e,n,None
濻	,u,ei,,3				
濼	l,u,o,,4	b,,o,k,9|l,,o,k,9		nh,,ơ,t,8	r,,o,ku,None|h,,o,ku,None
濽	z,,a,n,4				s,,a,n,None
濾	l,,v,,4	l,,eoi,,6	l,y,e,,None		,y,o,,None|r,,o,,None
濿	l,,i,,4	l,,ai,,6			
瀀	,i,ou,,1				,y,u,u,None|,,u,,None
瀁	,i,a,ng,4	,i,oe,ng,6	,y,a,ng,None		,y,o,u,None
瀂	l,,u,,3			r,,o,,5	
瀃	s,,i,,4				
瀄	zh,,i,,4	z,,i,t,7|z,,i,t,8			
瀅	,i,i,ng,2	,i,i,ng,4	h,y,e,ng,None		,,e,i,None|,y,o,u,None|k,,e,i,None|,y,o,u,None
瀆	d,,u,,2	d,,u,k,9	t,,o,k,None		t,,o,ku,None|t,,o,u,None
瀇	,u,a,ng,3	,u,o,ng,2	,w,a,ng,None		,,o,u,None|k,,o,u,None
瀈	h,u,i,,1				
瀉	x,i,e,,4	s,,e,,2|s,,e,,3	s,,a,,None	t,,a,,5	s,y,a,,None
瀊	p,,a,n,2				
瀋	sh,,e,n,3	s,,a,m,2	s,,i,n,None	th,,ă,m,5	s,,i,n,None
瀌	b,i,ao,,1	b,i,u,,1			
